Category,Type,Value
Ham,URL,https://www.example.com/page61
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=233
Ham,URL,https://www.example.com/page2488
Ham,URL,https://www.example.com/page2449
Spam,URL,http://verify-account.support/confirm-details?id=43
Spam,URL,http://system-scan.info/virus-detected?id=79
Ham,Email,user1299@example.com
Ham,Email,user2487@example.com
Ham,Email,user1579@example.com
Ham,Email,user1466@example.com
Spam,URL,http://order-processing.online/amazon-order-issue?id=235
Ham,Email,user1527@example.com
Ham,URL,https://www.example.com/page933
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=222
Spam,Email,bitcoin.investment.offer.247@crypto-wealth.biz
Spam,URL,http://limited-time.biz/free-money-offer?id=69
Spam,Email,virus.detected.262@system-scan.info
Spam,Email,bank.of.america.alert.155@online-banking.support
Spam,URL,http://delivery-info.online/package-on-hold?id=220
Ham,Email,user191@example.com
Spam,Email,dating.match.for.you.28@find-love.club
Spam,Email,lottery.winner.notification.67@lucky-draw.org
Spam,Email,confirm.your.details.261@verify-account.support
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=132
Ham,URL,https://www.example.com/page1657
Ham,Email,user2009@example.com
Ham,Email,user957@example.com
Ham,Email,user793@example.com
Spam,Email,bitcoin.investment.offer.166@crypto-wealth.biz
Spam,Email,amazon.order.issue.169@order-processing.online
Spam,URL,http://fast-cash.co/loan-approval-notice?id=203
Spam,URL,http://login-verify.info/account-security-alert?id=170
Spam,URL,http://delivery-info.online/package-on-hold?id=23
Ham,URL,https://www.example.com/page1924
Ham,Email,user419@example.com
Ham,URL,https://www.example.com/page1108
Ham,Email,user1114@example.com
Ham,Email,user502@example.com
Ham,URL,https://www.example.com/page913
Spam,URL,http://system-scan.info/virus-detected?id=219
Ham,Email,user2673@example.com
Ham,Email,user1155@example.com
Spam,Email,dating.match.for.you.50@find-love.club
Spam,URL,http://login-verify.info/account-security-alert?id=245
Ham,Email,user2492@example.com
Spam,Email,youve.won.a.gift.206@claim-reward.club
Ham,Email,user125@example.com
Ham,Email,user1471@example.com
Ham,URL,https://www.example.com/page466
Spam,URL,http://legal-funds.info/inheritance-claim?id=251
Ham,Email,user486@example.com
Spam,Email,urgent.notice.123.227@suspiciousdomain.com
Spam,URL,http://order-processing.online/amazon-order-issue?id=187
Ham,Email,user301@example.com
Ham,Email,user96@example.com
Ham,Email,user1706@example.com
Ham,Email,user1843@example.com
Ham,Email,user2060@example.com
Ham,Email,user2596@example.com
Spam,URL,http://login-verify.info/account-security-alert?id=9
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=25
Spam,Email,account.security.alert.240@login-verify.info
Ham,Email,user2306@example.com
Spam,URL,http://online-banking.support/bank-of-america-alert?id=21
Spam,Email,free.money.offer.201@limited-time.biz
Spam,Email,virus.detected.11@system-scan.info
Ham,Email,user1955@example.com
Spam,URL,http://secure-billing.co/invoice-payment-due?id=189
Spam,Email,loan.approval.notice.140@fast-cash.co
Spam,URL,http://limited-time.biz/free-money-offer?id=100
Spam,URL,http://get-your-cash.net/prize-winner?id=14
Spam,URL,http://account-limited.net/paypal-security-center?id=43
Ham,Email,user1209@example.com
Ham,Email,user354@example.com
Spam,URL,http://limited-time.biz/free-money-offer?id=261
Ham,URL,https://www.example.com/page2007
Ham,URL,https://www.example.com/page69
Spam,Email,job.offer.urgent.70@career-opportunities.net
Spam,URL,http://delivery-info.online/package-on-hold?id=160
Ham,URL,https://www.example.com/page2731
Ham,Email,user602@example.com
Spam,URL,http://login-verify.info/account-security-alert?id=19
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=163
Ham,URL,https://www.example.com/page2242
Spam,URL,http://system-scan.info/virus-detected?id=78
Ham,URL,https://www.example.com/page1081
Spam,Email,account.security.alert.166@login-verify.info
Spam,URL,http://fast-cash.co/loan-approval-notice?id=199
Ham,URL,https://www.example.com/page2489
Spam,Email,youve.won.a.gift.140@claim-reward.club
Spam,URL,http://find-love.club/dating-match?id=24
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=264
Ham,URL,https://www.example.com/page2536
Spam,Email,invoice.payment.due.208@secure-billing.co
Spam,Email,youve.won.a.gift.242@claim-reward.club
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=202
Spam,Email,paypal.security.center.14@account-limited.net
Ham,URL,https://www.example.com/page1185
Ham,Email,user1839@example.com
Ham,Email,user2708@example.com
Ham,Email,user2179@example.com
Spam,URL,http://order-processing.online/amazon-order-issue?id=220
Ham,Email,user2183@example.com
Ham,URL,https://www.example.com/page757
Ham,Email,user2496@example.com
Ham,Email,user100@example.com
Ham,URL,https://www.example.com/page901
Ham,Email,user1522@example.com
Spam,Email,prize.winner.now.212@get-your-cash.net
Spam,Email,unauthorized.access.105@security-team.net
Spam,Email,dating.match.for.you.244@find-love.club
Ham,Email,user395@example.com
Ham,URL,https://www.example.com/page2427
Ham,URL,https://www.example.com/page504
Spam,Email,youve.won.a.gift.47@claim-reward.club
Spam,URL,http://login-verify.info/account-security-alert?id=73
Ham,Email,user1393@example.com
Spam,URL,http://service-notification.org/important-update?id=112
Spam,URL,http://fast-cash.co/loan-approval-notice?id=179
Ham,Email,user2550@example.com
Ham,URL,https://www.example.com/page896
Ham,URL,https://www.example.com/page2730
Spam,URL,http://verify-account.support/confirm-details?id=164
Spam,Email,free.money.offer.60@limited-time.biz
Spam,URL,http://verify-account.support/confirm-details?id=34
Ham,Email,user515@example.com
Ham,URL,https://www.example.com/page1469
Spam,Email,paypal.security.center.201@account-limited.net
Spam,URL,http://order-processing.online/amazon-order-issue?id=71
Ham,URL,https://www.example.com/page1242
Spam,URL,http://fast-cash.co/loan-approval-notice?id=193
Ham,Email,user1444@example.com
Ham,Email,user199@example.com
Ham,URL,https://www.example.com/page102
Spam,Email,unauthorized.access.131@security-team.net
Spam,Email,inheritance.claim.143@legal-funds.info
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=226
Spam,URL,http://online-banking.support/bank-of-america-alert?id=251
Spam,Email,dating.match.for.you.269@find-love.club
Spam,URL,http://fast-cash.co/loan-approval-notice?id=261
Spam,Email,amazon.order.issue.89@order-processing.online
Ham,URL,https://www.example.com/page2584
Spam,URL,http://suspiciousdomain.com/urgent-notice?id=109
Ham,URL,https://www.example.com/page195
Spam,Email,your.package.on.hold.152@delivery-info.online
Ham,URL,https://www.example.com/page1387
Ham,Email,user39@example.com
Spam,Email,lottery.winner.notification.163@lucky-draw.org
Ham,URL,https://www.example.com/page1638
Ham,Email,user697@example.com
Ham,Email,user795@example.com
Spam,Email,confirm.your.details.96@verify-account.support
Spam,URL,http://delivery-info.online/package-on-hold?id=263
Spam,URL,http://login-verify.info/account-security-alert?id=111
Ham,URL,https://www.example.com/page1624
Spam,Email,paypal.security.center.52@account-limited.net
Ham,Email,user1900@example.com
Ham,URL,https://www.example.com/page1998
Ham,Email,user1658@example.com
Spam,URL,http://find-love.club/dating-match?id=191
Spam,Email,bitcoin.investment.offer.26@crypto-wealth.biz
Spam,URL,http://legal-funds.info/inheritance-claim?id=199
Spam,URL,http://find-love.club/dating-match?id=271
Ham,URL,https://www.example.com/page958
Ham,URL,https://www.example.com/page565
Ham,URL,https://www.example.com/page2529
Spam,URL,http://limited-time.biz/free-money-offer?id=85
Spam,Email,loan.approval.notice.137@fast-cash.co
Ham,Email,user34@example.com
Ham,Email,user1116@example.com
Ham,Email,user2620@example.com
Ham,Email,user2655@example.com
Spam,Email,amazon.order.issue.184@order-processing.online
Spam,Email,urgent.notice.123.268@suspiciousdomain.com
Spam,Email,amazon.order.issue.241@order-processing.online
Ham,Email,user1194@example.com
Ham,Email,user259@example.com
Spam,Email,invoice.payment.due.195@secure-billing.co
Spam,URL,http://system-scan.info/virus-detected?id=146
Ham,URL,https://www.example.com/page430
Spam,URL,http://system-scan.info/virus-detected?id=27
Spam,URL,http://service-notification.org/important-update?id=35
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=170
Ham,URL,https://www.example.com/page88
Spam,Email,confirm.your.details.29@verify-account.support
Ham,URL,https://www.example.com/page1311
Ham,Email,user1046@example.com
Ham,Email,user1598@example.com
Spam,URL,http://order-processing.online/amazon-order-issue?id=149
Spam,Email,urgent.notice.123.170@suspiciousdomain.com
Ham,URL,https://www.example.com/page1736
Spam,Email,amazon.order.issue.205@order-processing.online
Spam,Email,unauthorized.access.66@security-team.net
Ham,URL,https://www.example.com/page1089
Ham,URL,https://www.example.com/page550
Ham,Email,user787@example.com
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=205
Ham,Email,user1625@example.com
Spam,URL,http://verify-account.support/confirm-details?id=220
Ham,Email,user2277@example.com
Spam,URL,http://find-love.club/dating-match?id=153
Ham,Email,user2504@example.com
Spam,URL,http://fast-cash.co/loan-approval-notice?id=64
Spam,URL,http://order-processing.online/amazon-order-issue?id=104
Ham,URL,https://www.example.com/page708
Spam,URL,http://claim-reward.club/you-won-a-gift?id=225
Spam,Email,important.update.20@service-notification.org
Spam,Email,lottery.winner.notification.253@lucky-draw.org
Spam,Email,youve.won.a.gift.149@claim-reward.club
Ham,Email,user35@example.com
Ham,URL,https://www.example.com/page1675
Ham,Email,user291@example.com
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=250
Spam,Email,dating.match.for.you.27@find-love.club
Spam,Email,paypal.security.center.95@account-limited.net
Ham,Email,user1028@example.com
Ham,URL,https://www.example.com/page2582
Ham,Email,user355@example.com
Ham,Email,user2664@example.com
Spam,URL,http://security-team.net/unauthorized-access?id=57
Spam,Email,amazon.order.issue.245@order-processing.online
Ham,URL,https://www.example.com/page2102
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=175
Spam,URL,http://limited-time.biz/free-money-offer?id=126
Spam,Email,invoice.payment.due.173@secure-billing.co
Ham,Email,user1780@example.com
Ham,Email,user2054@example.com
Spam,URL,http://get-your-cash.net/prize-winner?id=261
Spam,Email,confirm.your.details.88@verify-account.support
Ham,Email,user1085@example.com
Spam,URL,http://verify-account.support/confirm-details?id=159
Spam,Email,amazon.order.issue.231@order-processing.online
Spam,Email,your.package.on.hold.113@delivery-info.online
Spam,URL,http://career-opportunities.net/job-offer-urgent?id=225
Spam,URL,http://get-your-cash.net/prize-winner?id=112
Ham,Email,user2494@example.com
Spam,URL,http://system-scan.info/virus-detected?id=204
Spam,URL,http://find-love.club/dating-match?id=98
Spam,URL,http://crypto-wealth.biz/bitcoin-investment-offer?id=138
Spam,Email,invoice.payment.due.33@secure-billing.co
Ham,Email,user30@example.com
Ham,Email,user75@example.com
Ham,URL,https://www.example.com/page651
Ham,Email,user2026@example.com
Ham,URL,https://www.example.com/page1224
Ham,Email,user364@example.com
Ham,Email,user1276@example.com
Spam,URL,http://verify-account.support/confirm-details?id=48
Ham,Email,user1892@example.com
Ham,URL,https://www.example.com/page2179
Ham,Email,user92@example.com
Ham,URL,https://www.example.com/page1980
Ham,URL,https://www.example.com/page1471
Spam,URL,http://delivery-info.online/package-on-hold?id=248
Spam,Email,job.offer.urgent.103@career-opportunities.net
Ham,URL,https://www.example.com/page2675
Ham,URL,https://www.example.com/page2698
Spam,Email,loan.approval.notice.219@fast-cash.co
Spam,URL,http://online-banking.support/bank-of-america-alert?id=260
Ham,URL,https://www.example.com/page1539
Ham,URL,https://www.example.com/page2567
Ham,Email,user415@example.com
Spam,URL,http://system-scan.info/virus-detected?id=214
Ham,URL,https://www.example.com/page1664
Ham,Email,user1168@example.com
Spam,Email,confirm.your.details.253@verify-account.support
Spam,URL,http://order-processing.online/amazon-order-issue?id=2
Spam,Email,dating.match.for.you.30@find-love.club
Spam,Email,job.offer.urgent.107@career-opportunities.net
Ham,Email,user1392@example.com
Ham,Email,user874@example.com
Ham,Email,user2074@example.com
Spam,Email,inheritance.claim.45@legal-funds.info
Ham,Email,user519@example.com
Spam,URL,http://delivery-info.online/package-on-hold?id=136
Ham,URL,https://www.example.com/page505
Ham,Email,user1908@example.com
Spam,Email,virus.detected.27@system-scan.info
Spam,Email,prize.winner.now.220@get-your-cash.net
Ham,Email,user2358@example.com
Spam,URL,http://lucky-draw.org/lottery-winner-notification?id=145
Ham,Email,user1535@example.com
Ham,Email,user2221@example.com
Ham,Email,user477@example.com
Spam,URL,http://order-processing.online/amazon-order-issue?id=223
Spam,Email,loan.approval.notice.4@fast-cash.co
Spam,URL,http://get-your-cash.net/prize-winner?id=150
Ham,Email,user1438@example.com
Ham,URL,https://www.example.com/page812
Ham,Email,user1410@example.com
Spam,Email,confirm.your.details.131@verify-account.support
Ham,Email,user1885@example.com
Spam,Email,unauthorized.access.176@security-team.net
Spam,URL,http://legal-funds.info/inheritance-claim?id=170
Ham,Email,user2610@example.com
Spam,URL,http://secure-billing.co/invoice-payment-due?id=270
Ham,URL,https://www.example.com/page1512
Ham,Email,user2654@example.com
Spam,URL,http://security-team.net/unauthorized-access?id=85
Ham,URL,https://www.example.com/page746
Spam,Email,lottery.winner.notification.62@lucky-draw.org
Ham,Email,user1715@example.com
Spam,URL,http://account-limited.net/paypal-security-center?id=137
Ham,URL,https://www.example.com/page142
Ham,Email,user778@example.com
Spam,Email,important.update.73@service-notification.org
Ham,Email,user684@example.com
Ham,URL,https://www.example.com/page2220
Spam,Email,paypal.security.center.113@account-limited.net
Ham,Email,user392@example.com
Spam,Email,youve.won.a.gift.37@claim-reward.club
Ham,Email,user1236@example.com
Ham,Email,user118@example.com
Spam,Email,loan.approval.notice.169@fast-cash.co
Ham,URL,https://www.example.com/page1437
Spam,URL,http://online-banking.support/bank-of-america-alert?id=240
Spam,Email,urgent.notice.123.148@suspiciousdomain.com
Spam,Email,bank.of.america.alert.56@online-banking.support
Spam,Email,prize.winner.now.222@get-your-cash.net
Ham,Email,user2506@example.com
Spam,Email,amazon.order.issue.1@order-processing.online
Spam,Email,virus.detected.65@system-scan.info
Spam,Email,amazon.order.issue.142@order-processing.online
Ham,Email,user1708@example.com
Ham,URL,https://www.example.com/page434
Ham,URL,https://www.example.com/page321
Ham,Email,user831@example.com
Spam,Email,youve.won.a.gift.132@claim-reward.club
Spam,Email,important.update.212@service-notification.org
Ham,URL,https://www.example.com/page1018
Spam,Email,lottery.winner.notification.249@lucky-draw.org
Ham,URL,https://www.example.com/page279
Ham,Email,user2416@example.com
Ham,Email,user1363@example.com
Ham,Email,user2392@example.com
Ham,Email,user939@example.com
Ham,Email,user2369@example.com
Spam,Email,job.offer.urgent.247@career-opportunities.net
Ham,URL,https://www.example.com/page1217
Ham,Email,user2129@example.com
